SBY 17:32:57 [wb_hyperram_bmc] Removing directory 'wb_hyperram_bmc'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/wb_hyperram.v' to 'wb_hyperram_bmc/src/wb_hyperram.v'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/hyperram.v' to 'wb_hyperram_bmc/src/hyperram.v'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/register_rw.v' to 'wb_hyperram_bmc/src/register_rw.v'.
SBY 17:32:57 [wb_hyperram_bmc] engine_0: smtbmc
SBY 17:32:57 [wb_hyperram_bmc] base: starting process "cd wb_hyperram_bmc/src; yosys -ql ../model/design.log ../model/design.ys"
SBY 17:33:03 [wb_hyperram_bmc] base: finished (returncode=0)
SBY 17:33:03 [wb_hyperram_bmc] smt2: starting process "cd wb_hyperram_bmc/model; yosys -ql design_smt2.log design_smt2.ys"
SBY 17:33:04 [wb_hyperram_bmc] smt2: finished (returncode=0)
SBY 17:33:04 [wb_hyperram_bmc] engine_0: starting process "cd wb_hyperram_bmc; yosys-smtbmc --presat --unroll --noprogress -t 120  --append 0 --dump-vcd engine_0/trace.vcd --dump-vlogtb engine_0/trace_tb.v --dump-smtc engine_0/trace.smtc model/design_smt2.smt2"
SBY 17:33:29 [wb_hyperram_bmc] engine_0: ##   0:00:25  Checking assertions in step 25..
SBY 17:33:31 [wb_hyperram_bmc] engine_0: ##   0:00:27  Checking assumptions in step 26..
SBY 17:33:31 [wb_hyperram_bmc] engine_0: ##   0:00:27  Checking assertions in step 26..
SBY 17:33:34 [wb_hyperram_bmc] engine_0: ##   0:00:29  Checking assumptions in step 27..
SBY 17:33:34 [wb_hyperram_bmc] engine_0: ##   0:00:30  Checking assertions in step 27..
SBY 17:33:36 [wb_hyperram_bmc] engine_0: ##   0:00:31  Checking assumptions in step 28..
SBY 17:33:36 [wb_hyperram_bmc] engine_0: ##   0:00:32  Checking assertions in step 28..
SBY 17:33:38 [wb_hyperram_bmc] engine_0: ##   0:00:34  Checking assumptions in step 29..
SBY 17:33:38 [wb_hyperram_bmc] engine_0: ##   0:00:34  Checking assertions in step 29..
SBY 17:33:40 [wb_hyperram_bmc] engine_0: ##   0:00:36  Checking assumptions in step 30..
SBY 17:33:40 [wb_hyperram_bmc] engine_0: ##   0:00:36  Checking assertions in step 30..
SBY 17:33:42 [wb_hyperram_bmc] engine_0: ##   0:00:38  Checking assumptions in step 31..
SBY 17:33:42 [wb_hyperram_bmc] engine_0: ##   0:00:38  Checking assertions in step 31..
SBY 17:33:44 [wb_hyperram_bmc] engine_0: ##   0:00:39  Checking assumptions in step 32..
SBY 17:33:44 [wb_hyperram_bmc] engine_0: ##   0:00:40  Checking assertions in step 32..
SBY 17:33:46 [wb_hyperram_bmc] engine_0: ##   0:00:42  Checking assumptions in step 33..
SBY 17:33:46 [wb_hyperram_bmc] engine_0: ##   0:00:42  Checking assertions in step 33..
SBY 17:33:48 [wb_hyperram_bmc] engine_0: ##   0:00:44  Checking assumptions in step 34..
SBY 17:33:48 [wb_hyperram_bmc] engine_0: ##   0:00:44  Checking assertions in step 34..
SBY 17:33:50 [wb_hyperram_bmc] engine_0: ##   0:00:46  Checking assumptions in step 35..
SBY 17:33:51 [wb_hyperram_bmc] engine_0: ##   0:00:46  Checking assertions in step 35..
SBY 17:33:52 [wb_hyperram_bmc] engine_0: ##   0:00:48  Checking assumptions in step 36..
SBY 17:33:53 [wb_hyperram_bmc] engine_0: ##   0:00:48  Checking assertions in step 36..
SBY 17:33:55 [wb_hyperram_bmc] engine_0: ##   0:00:50  Checking assumptions in step 37..
SBY 17:33:55 [wb_hyperram_bmc] engine_0: ##   0:00:51  Checking assertions in step 37..
SBY 17:33:58 [wb_hyperram_bmc] engine_0: ##   0:00:54  Checking assumptions in step 38..
SBY 17:33:58 [wb_hyperram_bmc] engine_0: ##   0:00:54  Checking assertions in step 38..
SBY 17:34:01 [wb_hyperram_bmc] engine_0: ##   0:00:57  Checking assumptions in step 39..
